用户,1997-01-01,1997-02-01,1997-03-01,1997-04-01,1997-05-01,1997-06-01,1997-07-01,1997-08-01,1997-09-01,1997-10-01,1997-11-01,1997-12-01,1998-01-01,1998-02-01,1998-03-01,1998-04-01,1998-05-01,1998-06-01
5478,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,休眠期,流失期,0,0,休眠期,流失期,0
5479,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5481,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5482,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
5483,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
5485,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,引入期,成长期,流失期,0,0,0,休眠期,流失期,活跃,流失期,0,休眠期,成熟期,成熟期,成熟期,成熟期,休眠期,成熟期
5489,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
5490,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,0,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
5492,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5494,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5496,引入期,引入期,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0
5497,引入期,引入期,0,休眠期,流失期,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,活跃,流失期,0
5498,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5499,0,引入期,引入期,0,0,0,0,休眠期,流失期,活跃,成熟期,休眠期,流失期,0,0,0,0,0
5500,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
5501,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5503,引入期,成长期,成熟期,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0
5504,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,0,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,休眠期
5507,0,0,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
5508,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5509,引入期,成长期,成熟期,休眠期,流失期,0,休眠期,成熟期,流失期,活跃,流失期,0,0,0,0,0,0,休眠期
5510,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5511,引入期,引入期,0,0,休眠期,成熟期,流失期,0,0,0,0,休眠期,流失期,0,0,0,0,0
5512,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5513,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5514,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期
5516,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5517,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5518,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5519,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,休眠期
5520,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,0,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期
5525,引入期,成长期,成熟期,休眠期,成熟期,休眠期,流失期,活跃,流失期,0,0,0,休眠期,流失期,0,0,0,0
5526,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,引入期,引入期,0,0,休眠期,流失期,活跃,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期
5528,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5532,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5533,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5534,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5536,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5537,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5538,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
5541,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
5542,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5543,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
5544,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0
5545,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
5547,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5548,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期
5550,引入期,成长期,成熟期,成熟期,休眠期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0
5551,引入期,成长期,成熟期,成熟期,成熟期,休眠期,流失期,活跃,成熟期,休眠期,成熟期,成熟期,成熟期,休眠期,流失期,0,休眠期,流失期
5552,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,引入期,成长期,成熟期,休眠期,流失期,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0
5554,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0
5555,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0,0,0,0
5556,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5557,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
5558,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5560,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5561,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5563,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
5564,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5565,0,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
5566,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5568,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,引入期,引入期,成长期,流失期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
5570,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
5571,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5572,引入期,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
5573,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,休眠期,流失期,0,0,0,0
5574,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,成熟期,成熟期
5575,引入期,引入期,0,0,0,休眠期,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,休眠期,流失期,活跃,流失期,0,休眠期
5576,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5577,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
5578,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5579,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,引入期,成长期,流失期,0,0,0,0,0,休眠期,成熟期,流失期,0,0,0,0,0,0,0
5581,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5582,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5583,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5584,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5585,引入期,引入期,0,0,休眠期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0
5586,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5587,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5588,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
5589,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5590,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5592,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5594,引入期,引入期,成长期,成熟期,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,休眠期
5595,引入期,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
5596,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5598,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5599,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,引入期,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,休眠期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期
5601,引入期,引入期,成长期,成熟期,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0
5602,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5605,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5606,引入期,引入期,成长期,成熟期,成熟期,成熟期,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,休眠期,流失期
5607,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5608,0,引入期,成长期,成熟期,成熟期,休眠期,成熟期,休眠期,流失期,活跃,流失期,0,0,休眠期,流失期,0,0,休眠期
5609,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5610,引入期,引入期,成长期,成熟期,成熟期,休眠期,成熟期,休眠期,流失期,0,休眠期,成熟期,成熟期,休眠期,成熟期,休眠期,成熟期,成熟期
5611,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5612,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5613,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5614,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
5615,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5617,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5618,0,0,引入期,引入期,0,0,0,休眠期,成熟期,流失期,0,休眠期,成熟期,流失期,0,0,0,休眠期
5619,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5620,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5621,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5622,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5623,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
5625,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5626,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0
5629,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5630,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5631,引入期,引入期,0,0,休眠期,成熟期,流失期,0,0,休眠期,流失期,0,0,0,0,0,0,0
5632,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5633,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,引入期,成长期,流失期,0,0,0,0,休眠期,成熟期,成熟期,休眠期,流失期,0,休眠期,流失期,0,0,0
5635,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5638,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5639,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5640,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5641,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
5643,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5644,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5645,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,休眠期,流失期
5646,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5647,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0
5648,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,休眠期,流失期
5649,引入期,引入期,0,0,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0,休眠期,流失期,0
5650,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5651,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
5652,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5653,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5654,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5655,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5656,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5657,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期,活跃,成熟期,休眠期,流失期
5658,引入期,引入期,成长期,流失期,0,0,休眠期,成熟期,成熟期,成熟期,休眠期,流失期,0,休眠期,成熟期,成熟期,休眠期,流失期
5659,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,引入期,引入期,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0
5661,引入期,引入期,0,休眠期,成熟期,流失期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
5662,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5663,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5664,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,引入期,引入期,成长期,成熟期,休眠期,流失期,活跃,流失期,活跃,流失期,活跃,成熟期,休眠期,流失期,0,0,0,0
5666,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5668,引入期,引入期,0,休眠期,流失期,0,休眠期,流失期,0,0,0,0,休眠期,流失期,0,0,0,0
5669,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,休眠期,流失期,0
5670,引入期,成长期,流失期,0,0,0,休眠期,成熟期,流失期,活跃,流失期,0,0,休眠期,流失期,0,0,0
5671,引入期,成长期,流失期,0,0,休眠期,流失期,活跃,流失期,活跃,流失期,0,0,0,休眠期,成熟期,流失期,0
5672,引入期,引入期,0,0,0,0,0,0,0,休眠期,成熟期,流失期,0,0,0,0,0,0
5673,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5674,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5675,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5676,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,引入期,引入期,0,0,休眠期,流失期,0,休眠期,流失期,活跃,流失期,0,0,休眠期,流失期,0,0,0
5678,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5679,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5681,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0
5683,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5687,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,休眠期,流失期,活跃,流失期
5688,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5689,引入期,引入期,0,休眠期,流失期,0,休眠期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0
5690,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期,0
5691,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5692,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5693,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5694,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5695,0,引入期,成长期,流失期,0,0,休眠期,成熟期,流失期,0,0,0,0,0,0,0,0,休眠期
5696,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5697,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,休眠期,流失期,0,休眠期,流失期
5699,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,休眠期,流失期,活跃,流失期,活跃,流失期,活跃,流失期
5702,引入期,引入期,0,0,0,0,休眠期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0
5703,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5704,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
5705,引入期,引入期,0,休眠期,流失期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0
5706,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,引入期,成长期,成熟期,成熟期,休眠期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
5709,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5710,引入期,引入期,0,休眠期,成熟期,流失期,0,0,0,休眠期,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0
5711,引入期,引入期,0,0,休眠期,成熟期,流失期,活跃,流失期,0,0,休眠期,流失期,活跃,流失期,0,0,休眠期
5712,引入期,成长期,流失期,0,0,休眠期,成熟期,流失期,活跃,流失期,活跃,流失期,0,0,0,0,0,0
5713,引入期,引入期,0,0,0,休眠期,成熟期,流失期,活跃,流失期,0,0,0,0,0,0,0,0
5714,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5720,引入期,引入期,0,0,0,0,休眠期,流失期,活跃,成熟期,休眠期,成熟期,休眠期,流失期,0,0,0,0
5721,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,休眠期,流失期
5722,引入期,引入期,成长期,流失期,0,0,0,休眠期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0
5723,0,引入期,成长期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
5724,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,引入期,引入期,0,休眠期,成熟期,流失期,0,0,0,0,休眠期,流失期,0,0,0,0,0,休眠期
5726,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5727,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
5728,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5729,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5730,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,引入期,成长期,流失期,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,活跃,成熟期,成熟期,成熟期,休眠期
5732,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5733,引入期,引入期,0,休眠期,流失期,0,0,0,休眠期,成熟期,成熟期,休眠期,流失期,0,休眠期,流失期,0,0
5734,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,休眠期
5736,引入期,成长期,流失期,0,0,0,0,0,休眠期,流失期,0,休眠期,流失期,0,休眠期,流失期,0,0
5737,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
5739,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
5740,引入期,成长期,流失期,0,0,0,0,0,0,休眠期,流失期,活跃,成熟期,成熟期,休眠期,流失期,活跃,流失期
5741,引入期,引入期,成长期,成熟期,成熟期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0
5742,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5743,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
5744,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5745,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
5746,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期,0,0,0
5748,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0
5749,引入期,引入期,成长期,流失期,0,0,0,0,休眠期,流失期,活跃,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,休眠期
5750,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5751,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5753,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
5755,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,休眠期
5756,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,休眠期,成熟期,流失期,0,0
5757,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
